id	descricao	unidade medida	familia	comprimento	largura	altura	peso
16023	a	N	TR	0	0	0	1
16024	a	N	TR	0	0	0	1
16025	a	N	TR	0	0	0	1
16026	a	N	TR	0	0	0	1
16027	a	N	TR	0	0	0	1
16028	a	N	TR	0	0	0	1
16029	a	N	TR	0	0	0	1
16030	a	N	TR	0	0	0	1
16031	a	N	TR	0	0	0	1
16032	a	N	TR	0	0	0	1
16033	a	N	TR	0	0	0	1
16034	a	N	TR	0	0	0	1
16035	a	N	TR	0	0	0	1
16036	a	N	TR	0	0	0	1
16037	a	N	TR	0	0	0	1
16038	a	N	TR	0	0	0	1
16039	a	N	TR	0	0	0	1
16040	a	N	TR	0	0	0	1
16041	a	N	TR	0	0	0	1
16042	a	N	TR	0	0	0	1
16043	a	N	TR	0	0	0	1
16044	a	N	TR	0	0	0	1
16045	a	N	TR	0	0	0	1
16046	a	N	TR	0	0	0	1
16047	a	N	TR	0	0	0	1
16048	a	N	TR	0	0	0	1
16049	a	N	TR	0	0	0	1
16050	a	N	TR	0	0	0	1
16051	a	N	TR	0	0	0	1
16052	a	N	TR	0	0	0	1
16053	a	N	TR	0	0	0	1
16054	a	N	TR	0	0	0	1
16055	a	N	TR	0	0	0	1
16056	a	N	TR	0	0	0	1
16057	a	N	TR	0	0	0	1
16058	a	N	TR	0	0	0	1
16059	a	N	TR	0	0	0	1
16060	a	N	TR	0	0	0	1
16061	a	N	TR	0	0	0	1
16062	a	N	TR	0	0	0	1
16063	a	N	TR	0	0	0	1
16064	a	N	TR	0	0	0	1
16065	a	N	TR	0	0	0	1
16066	a	N	TR	0	0	0	1
16067	a	N	TR	0	0	0	1
16068	a	N	TR	0	0	0	1
16069	a	N	TR	0	0	0	1
16070	a	N	TR	0	0	0	1
16071	a	N	TR	0	0	0	1
16072	a	N	TR	0	0	0	1
16073	a	N	TR	0	0	0	1
16074	a	N	TR	0	0	0	1
16075	a	N	TR	0	0	0	1
16076	a	N	TR	0	0	0	1
16077	a	N	TR	0	0	0	1
16078	a	N	TR	0	0	0	1
16079	a	N	TR	0	0	0	1
16080	a	N	TR	0	0	0	1
16081	a	N	TR	0	0	0	1
16082	a	N	TR	0	0	0	1
16083	a	N	TR	0	0	0	1
16084	a	N	TR	0	0	0	1
16085	a	N	TR	0	0	0	1
16086	a	N	TR	0	0	0	1
16087	a	N	XX	0	0	0	1
16088	a	N	TR	0	0	0	1
16089	a	N	TR	0	0	0	1
16090	a	N	TR	0	0	0	1
16091	a	N	TR	0	0	0	1
16092	a	N	TR	0	0	0	1
16093	a	N	TR	0	0	0	1
16094	a	N	TR	0	0	0	1
16095	a	N	TR	0	0	0	1
16096	a	N	TR	0	0	0	1
16097	a	N	TR	0	0	0	1
16098	a	N	TR	0	0	0	1
16099	a	N	TR	0	0	0	1
16100	a	N	TR	0	0	0	1
16101	a	N	TR	0	0	0	1
16102	a	N	TR	0	0	0	1
16103	a	N	TR	0	0	0	1
16104	a	N	TR	0	0	0	1
16105	a	N	TR	0	0	0	1
16106	a	N	TR	0	0	0	1
16107	a	N	TR	0	0	0	1
16108	a	N	TR	0	0	0	1
16109	a	N	TR	0	0	0	1
16110	a	N	TR	0	0	0	1
16111	a	N	TR	0	0	0	1
16112	a	N	TR	0	0	0	1
16113	a	N	TR	0	0	0	1
16114	a	N	TR	0	0	0	1
16115	a	N	TR	0	0	0	1
16116	a	N	TR	0	0	0	1
16117	a	N	TR	0	0	0	1
16118	a	N	TR	0	0	0	1
16119	a	N	TR	0	0	0	1
16120	a	N	XX	0	0	0	1
16121	a	N	TR	0	0	0	1
16122	a	N	TR	0	0	0	1
16123	a	N	TR	0	0	0	1
16124	a	N	XX	0	0	0	1
16125	a	N	TR	0	0	0	1
16126	a	N	TR	0	0	0	1
16127	a	N	XX	0	0	0	1
16128	a	N	TR	0	0	0	1
16129	a	N	TR	0	0	0	1
16130	a	N	TR	0	0	0	1
16131	a	N	TR	0	0	0	1
16132	a	N	TR	0	0	0	1
16133	a	N	TR	0	0	0	1
16134	a	N	TR	0	0	0	1
16135	a	N	TR	0	0	0	1
16136	a	N	TR	0	0	0	1
16137	a	N	TR	0	0	0	1
16138	a	N	TR	0	0	0	1
16139	a	N	TR	0	0	0	1
16140	a	N	TR	0	0	0	1
16141	a	N	TR	0	0	0	1
16142	a	N	TR	0	0	0	1
16143	a	N	TR	0	0	0	1
16144	a	N	TR	0	0	0	1
16145	a	N	TR	0	0	0	1
16146	a	N	TR	0	0	0	1
16147	a	N	TR	0	0	0	1
16148	a	N	TR	0	0	0	1
16149	a	N	TR	0	0	0	1
16150	a	N	TR	0	0	0	1
16151	a	N	TR	0	0	0	1
16152	a	N	XX	0	0	0	1
16153	a	N	TR	0	0	0	1
16154	a	N	TR	0	0	0	1
16155	a	N	TR	0	0	0	1
16156	a	N	TR	0	0	0	1
16157	a	N	TR	0	0	0	1
16158	a	N	TR	0	0	0	1
16159	a	N	TR	0	0	0	1
16160	a	N	TR	0	0	0	1
16161	a	N	TR	0	0	0	1
16162	a	N	TR	0	0	0	1
16163	a	N	TR	0	0	0	1
16164	a	N	TR	0	0	0	1
16165	a	N	TR	0	0	0	1
16166	a	N	TR	0	0	0	1
16167	a	N	TR	0	0	0	1
16168	a	N	TR	0	0	0	1
16169	a	N	TR	0	0	0	1
16170	a	N	TR	0	0	0	1
16171	a	N	TR	0	0	0	1
16172	a	N	TR	0	0	0	1
16173	a	N	TR	0	0	0	1
16174	a	N	TR	0	0	0	1
16175	a	N	TR	0	0	0	1
16176	a	N	TR	0	0	0	1
16177	a	N	TR	0	0	0	1
16178	a	N	TR	0	0	0	1
16179	a	N	TR	0	0	0	1
16180	a	N	TR	0	0	0	1
16181	a	N	TR	0	0	0	1
16182	a	N	TR	0	0	0	1
16183	a	N	TR	0	0	0	1
16184	a	N	TR	0	0	0	1
16185	a	N	TR	0	0	0	1
16186	a	N	TR	0	0	0	1
16187	a	N	TR	0	0	0	1
16188	a	N	TR	0	0	0	1
16189	a	N	TR	0	0	0	1
16190	a	N	TR	0	0	0	1
16191	a	N	TR	0	0	0	1
16192	a	N	TR	0	0	0	1
16193	a	N	TR	0	0	0	1
16194	a	N	TR	0	0	0	1
16195	a	N	TR	0	0	0	1
16196	a	N	TR	0	0	0	1
16197	a	N	TR	0	0	0	1
16198	a	N	TR	0	0	0	1
16199	a	N	TR	0	0	0	1
16200	a	N	TR	0	0	0	1
16201	a	N	TR	0	0	0	1
16202	a	N	TR	0	0	0	1
16203	a	N	TR	0	0	0	1
16204	a	N	TR	0	0	0	1
16205	a	N	TR	0	0	0	1
16206	a	N	TR	0	0	0	1
16207	a	N	TR	0	0	0	1
16208	a	N	TR	0	0	0	1
16209	a	N	TR	0	0	0	1
16210	a	N	TR	0	0	0	1
16211	a	N	TR	0	0	0	1
16212	a	N	TR	0	0	0	1
16213	a	N	TR	0	0	0	1
16214	a	N	TR	0	0	0	1
16215	a	N	XX	0	0	0	1
16216	a	N	TR	0	0	0	1
16217	a	N	TR	0	0	0	1
16218	a	N	TR	0	0	0	1
16219	a	N	TR	0	0	0	1
16220	a	N	TR	0	0	0	1
16221	a	N	TR	0	0	0	1
16222	a	N	TR	0	0	0	1
16223	a	N	TR	0	0	0	1
16224	a	N	TR	0	0	0	1
16225	a	N	TR	0	0	0	1
16226	a	N	TR	0	0	0	1
16227	a	N	TR	0	0	0	1
16228	a	N	TR	0	0	0	1
16229	a	N	TR	0	0	0	1
16230	a	N	TR	0	0	0	1
16231	a	N	TR	0	0	0	1
16232	a	N	TR	0	0	0	1
16233	a	N	TR	0	0	0	1
16234	a	N	TR	0	0	0	1
16235	a	N	TR	0	0	0	1
16236	a	N	TR	0	0	0	1
16237	a	N	TR	0	0	0	1
16238	a	N	TR	0	0	0	1
16239	a	N	TR	0	0	0	1
16240	a	N	TR	0	0	0	1
16241	a	N	TR	0	0	0	1
16242	a	N	TR	0	0	0	1
16243	a	N	TR	0	0	0	1
16244	a	N	TR	0	0	0	1
16245	a	N	TR	0	0	0	1
16246	a	N	TR	0	0	0	1
16247	a	N	TR	0	0	0	1
16248	a	N	TR	0	0	0	1
16249	a	N	TR	0	0	0	1
16250	a	N	TR	0	0	0	1
16251	a	N	TR	0	0	0	1
16252	a	N	TR	0	0	0	1
16253	a	N	TR	0	0	0	1
16254	a	N	XX	0	0	0	1
16255	a	N	TR	0	0	0	1
16256	a	N	TR	0	0	0	1
16257	a	N	TR	0	0	0	1
16258	a	N	TR	0	0	0	1
16259	a	N	TR	0	0	0	1
16260	a	N	TR	0	0	0	1
16261	a	N	TR	0	0	0	1
16262	a	N	TR	0	0	0	1
16263	a	N	TR	0	0	0	1
16264	a	N	TR	0	0	0	1
16265	a	N	TR	0	0	0	1
16266	a	N	TR	0	0	0	1
16267	a	N	TR	0	0	0	1
16268	a	N	TR	0	0	0	1
16269	a	N	TR	0	0	0	1
16270	a	N	TR	0	0	0	1
16271	a	N	TR	0	0	0	1
16272	a	N	TR	0	0	0	1
16273	a	N	TR	0	0	0	1
16274	a	N	TR	0	0	0	1
16275	a	N	TR	0	0	0	1
16276	a	N	TR	0	0	0	1
16277	a	N	TR	0	0	0	1
16278	a	N	TR	0	0	0	1
16279	a	N	TR	0	0	0	1
16280	a	N	TR	0	0	0	1
16281	a	N	TR	0	0	0	1
16282	a	N	TR	0	0	0	1
16283	a	N	TR	0	0	0	1
16284	a	N	TR	0	0	0	1
16285	a	N	TR	0	0	0	1
16286	a	N	TR	0	0	0	1
16287	a	N	XX	0	0	0	490
16288	a	N	TR	0	0	0	1
16289	a	N	TR	0	0	0	1
16290	a	N	XX	0	0	0	460
16291	a	N	XX	0	0	0	568
16292	a	N	XX	0	0	0	111
16293	a	N	XX	0	0	0	1
16294	a	N	TR	0	0	0	1
16295	a	N	TR	0	0	0	1
16296	a	N	TR	0	0	0	1
16297	a	N	TR	0	0	0	1
16298	a	N	TR	0	0	0	1
16299	a	N	TR	0	0	0	1
16300	a	N	TR	0	0	0	1
16301	a	N	TR	0	0	0	1
16302	a	N	TR	0	0	0	1
16303	a	N	TR	0	0	0	1
16304	a	N	TR	0	0	0	1
16305	a	N	TR	0	0	0	1
16306	a	N	TR	0	0	0	1
16307	a	N	TR	0	0	0	1
16308	a	N	TR	0	0	0	1
16309	a	N	TR	0	0	0	1
16310	a	N	TR	0	0	0	1
16311	a	N	TR	0	0	0	1
16312	a	N	TR	0	0	0	1
16313	a	N	TR	0	0	0	1
16314	a	N	TR	0	0	0	1
16315	a	N	TR	0	0	0	1
16316	a	N	TR	0	0	0	1
16317	a	N	TR	0	0	0	1
16318	a	N	TR	0	0	0	1
16319	a	N	TR	0	0	0	1
16320	a	N	TR	0	0	0	1
16321	a	N	XX	0	0	0	-1
16322	a	N	XX	0	0	0	366
16323	a	N	TR	0	0	0	1
16324	a	N	XX	0	0	0	1
16325	a	N	XX	0	0	0	1
16326	a	N	XX	0	0	0	1
16327	a	N	XX	4	10	4	14
16328	a	N	XX	60	160	60	371
16329	a	N	XX	60	160	60	372
16330	a	N	TR	0	0	0	1
16331	a	N	TR	0	0	0	1
16332	a	N	TR	0	0	0	1
16333	a	N	TR	0	0	0	1
16334	a	N	TR	0	0	0	1
16335	a	N	TR	0	0	0	1
16336	a	N	TR	0	0	0	1
16337	a	N	TR	0	0	0	1
16338	a	N	TR	0	0	0	1
16339	a	N	TR	0	0	0	1
16340	a	N	TR	0	0	0	1
16341	a	N	TR	0	0	0	1
16342	a	N	TR	0	0	0	1
16343	a	N	TR	0	0	0	1
16344	a	N	TR	0	0	0	1
16345	a	N	TR	0	0	0	1
16346	a	N	TR	0	0	0	1
16347	a	N	TR	0	0	0	1
16348	a	N	TR	0	0	0	1
16349	a	N	TR	0	0	0	1
16350	a	N	TR	0	0	0	1
16351	a	N	TR	0	0	0	1
16352	a	N	TR	0	0	0	1
16353	a	N	TR	0	0	0	1
16354	a	N	TR	0	0	0	1
16355	a	N	TR	0	0	0	1
16356	a	N	TR	0	0	0	1
16357	a	N	TR	0	0	0	1
16358	a	N	XX	0	0	0	1
16359	a	N	XX	0	0	0	1
16360	a	N	XX	156	35	156	110
16361	a	N	TR	0	0	0	1
16362	a	N	TR	0	0	0	1
16363	a	N	TR	0	0	0	1
16364	a	N	TR	0	0	0	1
16365	a	N	TR	0	0	0	1
16366	a	N	TR	0	0	0	1
16367	a	N	TR	0	0	0	1
16368	a	N	TR	0	0	0	1
16369	a	N	TR	0	0	0	1
16370	a	N	TR	0	0	0	1
16371	a	N	TR	0	0	0	1
16372	a	N	TR	0	0	0	1
16373	a	N	TR	0	0	0	1
16374	a	N	TR	0	0	0	1
16375	a	N	TR	0	0	0	1
16376	a	N	TR	0	0	0	1
16377	a	N	TR	0	0	0	1
16378	a	N	TR	0	0	0	1
16379	a	N	TR	0	0	0	1
16380	a	N	TR	0	0	0	1
16381	a	N	TR	0	0	0	1
16382	a	N	TR	0	0	0	1
16383	a	N	TR	0	0	0	1
16384	a	N	TR	0	0	0	1
16385	a	N	TR	0	0	0	1
16386	a	N	TR	0	0	0	1
16387	a	N	TR	0	0	0	1
16388	a	N	TR	0	0	0	1
16389	a	N	TR	0	0	0	1
16390	a	N	TR	0	0	0	1
16391	a	N	TR	0	0	0	1
16392	a	N	TR	0	0	0	1
16393	a	N	TR	0	0	0	1
16394	a	N	TR	0	0	0	1
16395	a	N	TR	0	0	0	1
16396	a	N	TR	0	0	0	1
16397	a	N	TR	0	0	0	1
16398	a	N	TR	0	0	0	1
16399	a	N	TR	0	0	0	1
16400	a	N	TR	0	0	0	1
16401	a	N	TR	0	0	0	1
16402	a	N	TR	0	0	0	1
16403	a	N	TR	0	0	0	1
16404	a	N	TR	0	0	0	1
16405	a	N	TR	0	0	0	1
16406	a	N	TR	0	0	0	1
16407	a	N	TR	0	0	0	1
16408	a	N	TR	0	0	0	1
16409	a	N	TR	0	0	0	1
16410	a	N	TR	0	0	0	1
16411	a	N	TR	0	0	0	1
16412	a	N	TR	0	0	0	1
16413	a	N	TR	0	0	0	1
16414	a	N	TR	0	0	0	1
16415	a	N	TR	0	0	0	1
16416	a	N	TR	0	0	0	1
16417	a	N	TR	0	0	0	1
16418	a	N	TR	0	0	0	1
16419	a	N	TR	0	0	0	1
16420	a	N	TR	0	0	0	1
16421	a	N	TR	0	0	0	1
16422	a	N	TR	0	0	0	1
16423	a	N	TR	0	0	0	1
16424	a	N	XX	0	0	0	20
16425	a	N	XX	0	0	0	3000
16426	a	N	TR	0	0	0	1
16427	a	N	XX	0	0	0	14
16428	a	N	TR	0	0	0	1
16429	a	N	TR	0	0	0	1
16430	a	N	TR	0	0	0	1
16431	a	N	TR	0	0	0	1
16432	a	N	TR	0	0	0	1
16433	a	N	TR	0	0	0	1
16434	a	N	TR	0	0	0	1
16435	a	N	TR	0	0	0	1
16436	a	N	TR	0	0	0	1
16437	a	N	TR	0	0	0	1
16438	a	N	TR	0	0	0	1
16439	a	N	TR	0	0	0	1
16440	a	N	TR	0	0	0	1
16441	a	N	TR	0	0	0	1
16442	a	N	TR	0	0	0	1
16443	a	N	TR	0	0	0	1
16444	a	N	TR	0	0	0	1
16445	a	N	TR	0	0	0	1
16446	a	N	TR	0	0	0	1
16447	a	N	TR	0	0	0	1
16448	a	N	TR	0	0	0	1
16449	a	N	TR	0	0	0	1
16450	a	N	TR	0	0	0	1
16451	a	N	TR	0	0	0	1
16452	a	N	TR	0	0	0	1
16453	a	N	TR	0	0	0	1
16454	a	N	TR	0	0	0	1
16455	a	N	TR	0	0	0	1
16456	a	N	TR	0	0	0	1
16457	a	N	TR	0	0	0	1
16458	a	N	TR	0	0	0	1
16459	a	N	TR	0	0	0	1
16460	a	N	TR	0	0	0	1
16461	a	N	TR	0	0	0	1
16462	a	N	TR	0	0	0	1
16463	a	N	TR	0	0	0	1
16464	a	N	TR	0	0	0	1
16465	a	N	TR	0	0	0	1
16466	a	N	TR	0	0	0	1
16467	a	N	TR	0	0	0	1
16468	a	N	TR	0	0	0	1
16469	a	N	TR	0	0	0	1
16470	a	N	TR	0	0	0	1
16471	a	N	TR	0	0	0	1
16472	a	N	TR	0	0	0	1
16473	a	N	TR	0	0	0	1
16474	a	N	TR	0	0	0	1
16475	a	N	TR	0	0	0	1
16476	a	N	TR	0	0	0	1
16477	a	N	TR	0	0	0	1
16478	a	N	TR	0	0	0	1
16479	a	N	TR	0	0	0	1
16480	a	N	TR	0	0	0	1
16481	a	N	TR	0	0	0	1
16482	a	N	TR	0	0	0	1
16483	a	N	TR	0	0	0	1
16484	a	N	TR	0	0	0	1
16485	a	N	TR	0	0	0	1
16486	a	N	TR	0	0	0	1
16487	a	N	TR	0	0	0	1
16488	a	N	TR	0	0	0	1
16489	a	N	TR	0	0	0	1
16490	a	N	TR	0	0	0	1
16491	a	N	TR	0	0	0	1
16492	a	N	TR	0	0	0	1
16493	a	N	TR	0	0	0	1
16494	a	N	TR	0	0	0	1
16495	a	N	TR	0	0	0	1
16496	a	N	TR	0	0	0	1
16497	a	N	TR	0	0	0	1
16498	a	N	TR	0	0	0	1
16499	a	N	TR	0	0	0	1
16500	a	N	TR	0	0	0	1
16501	a	N	TR	0	0	0	1
16502	a	N	TR	0	0	0	1
16503	a	N	TR	0	0	0	1
16504	a	N	TR	0	0	0	1
16505	a	N	TR	0	0	0	1
16506	a	N	TR	0	0	0	1
16507	a	N	TR	0	0	0	1
16508	a	N	TR	0	0	0	1
16509	a	N	TR	0	0	0	1
16510	a	N	TR	0	0	0	1
16511	a	N	TR	0	0	0	1
16512	a	N	TR	0	0	0	1
16513	a	N	TR	0	0	0	1
16514	a	N	TR	0	0	0	1
16515	a	N	TR	0	0	0	1
16516	a	N	TR	0	0	0	1
16517	a	N	TR	0	0	0	1
16518	a	N	TR	0	0	0	1
16519	a	N	TR	0	0	0	1
16520	a	N	TR	0	0	0	1
16521	a	N	TR	0	0	0	1
16522	a	N	TR	0	0	0	1
16523	a	N	TR	0	0	0	1
16524	a	N	TR	0	0	0	1
16525	a	N	TR	0	0	0	1
16526	a	N	TR	0	0	0	1
16527	a	N	TR	0	0	0	1
16528	a	N	XX	0	0	0	1
16529	a	N	TR	0	0	0	1
16530	a	N	TR	0	0	0	1
16531	a	N	TR	0	0	0	1
16532	a	N	TR	0	0	0	1
16533	a	N	TR	0	0	0	1
16534	a	N	TR	0	0	0	1
16535	a	N	TR	0	0	0	1
16536	a	N	TR	0	0	0	1
16537	a	N	TR	0	0	0	1
16538	a	N	TR	0	0	0	1
16539	a	N	TR	0	0	0	1
16540	a	N	TR	0	0	0	1
16541	a	N	XX	0	0	0	1
16542	a	N	TR	0	0	0	1
16543	a	N	TR	0	0	0	1
16544	a	N	XX	0	0	0	1
16545	a	N	TR	0	0	0	1
16546	a	N	TR	0	0	0	1
16547	a	N	TR	0	0	0	1
16548	a	N	TR	0	0	0	1
16549	a	N	TR	0	0	0	1
16550	a	N	TR	0	0	0	1
16551	a	N	TR	0	0	0	1
16552	a	N	TR	0	0	0	1
16553	a	N	TR	0	0	0	1
16554	a	N	TR	0	0	0	1
16555	a	N	TR	0	0	0	1
16556	a	N	TR	0	0	0	1
16557	a	N	TR	0	0	0	1
16558	a	N	TR	0	0	0	1
16559	a	N	TR	0	0	0	1
16560	a	N	TR	0	0	0	1
16561	a	N	TR	0	0	0	1
16562	a	N	TR	0	0	0	1
16563	a	N	TR	0	0	0	1
16564	a	N	TR	0	0	0	1
16565	a	N	TR	0	0	0	1
16566	a	N	TR	0	0	0	1
16567	a	N	TR	0	0	0	1
16568	a	N	TR	0	0	0	1
16569	a	N	TR	0	0	0	1
16570	a	N	TR	0	0	0	1
16571	a	N	TR	0	0	0	1
16572	a	N	TR	0	0	0	1
16573	a	N	TR	0	0	0	1
16574	a	N	TR	0	0	0	1
16575	a	N	TR	0	0	0	1
16576	a	N	TR	0	0	0	1
16577	a	N	TR	0	0	0	1
16578	a	N	TR	0	0	0	1
16579	a	N	TR	0	0	0	1
16580	a	N	TR	0	0	0	1
16581	a	N	TR	0	0	0	1
16582	a	N	TR	0	0	0	1
16583	a	N	TR	0	0	0	1
16584	a	N	TR	0	0	0	1
16585	a	N	TR	0	0	0	1
16586	a	N	TR	0	0	0	1
16587	a	N	TR	0	0	0	1
16588	a	N	TR	0	0	0	1
16589	a	N	XX	0	37	0	490
16590	a	N	TR	0	0	0	1
16591	a	N	TR	0	0	0	1
16592	a	N	TR	0	0	0	1
16593	a	N	TR	0	0	0	1
16594	a	N	TR	0	0	0	1
16595	a	N	TR	0	0	0	1
16596	a	N	TR	0	0	0	1
16597	a	N	TR	0	0	0	1
16598	a	N	TR	0	0	0	1
16599	a	N	TR	0	0	0	1
16600	a	N	TR	0	0	0	1
16601	a	N	TR	0	0	0	1
16602	a	N	TR	0	0	0	1
16603	a	N	TR	0	0	0	1
16604	a	N	TR	0	0	0	1
16605	a	N	TR	0	0	0	1
16606	a	N	XX	0	0	0	1
16607	a	N	TR	0	0	0	1
16608	a	N	TR	0	0	0	1
16609	a	N	TR	0	0	0	1
16610	a	N	TR	0	0	0	1
16611	a	N	TR	0	0	0	1
16612	a	N	TR	0	0	0	1
16613	a	N	TR	0	0	0	1
16614	a	N	TR	0	0	0	1
16615	a	N	TR	0	0	0	1
16616	a	N	TR	0	0	0	1
16617	a	N	TR	0	0	0	1
16618	a	N	TR	0	0	0	1
16619	a	N	TR	0	0	0	1
16620	a	N	TR	0	0	0	1
16621	a	N	TR	0	0	0	1
16622	a	N	TR	0	0	0	1
16623	a	N	TR	0	0	0	1
16624	a	N	TR	0	0	0	1
16625	a	N	TR	0	0	0	1
16626	a	N	TR	0	0	0	1
16627	a	N	TR	0	0	0	1
16628	a	N	TR	0	0	0	1
16629	a	N	TR	0	0	0	1
16630	a	N	TR	0	0	0	1
16631	a	N	TR	0	0	0	1
16632	a	N	TR	0	0	0	1
16633	a	N	TR	0	0	0	1
16634	a	N	TR	0	0	0	1
16635	a	N	TR	0	0	0	1
16636	a	N	TR	0	0	0	1
16637	a	N	XX	0	0	0	1
16638	a	N	TR	0	0	0	1
16639	a	N	TR	0	0	0	1
16640	a	N	TR	0	0	0	1
16641	a	N	TR	0	0	0	1
16642	a	N	TR	0	0	0	1
16643	a	N	TR	0	0	0	1
16644	a	N	TR	0	0	0	1
16645	a	N	TR	0	0	0	1
16646	a	N	TR	0	0	0	1
16647	a	N	TR	0	0	0	1
16648	a	N	TR	0	0	0	1
16649	a	N	TR	0	0	0	1
16650	a	N	TR	0	0	0	1
16651	a	N	TR	0	0	0	1
16652	a	N	TR	0	0	0	1
16653	a	N	TR	0	0	0	1
16654	a	N	TR	0	0	0	1
16655	a	N	TR	0	0	0	1
16656	a	N	TR	0	0	0	1
16657	a	N	TR	0	0	0	1
16658	a	N	TR	0	0	0	1
16659	a	N	TR	0	0	0	1
16660	a	N	TR	0	0	0	1
16661	a	N	TR	0	0	0	1
16662	a	N	TR	0	0	0	1
16663	a	N	TR	0	0	0	1
16664	a	N	TR	0	0	0	1
16665	a	N	TR	0	0	0	1
16666	a	N	TR	0	0	0	1
16667	a	N	TR	0	0	0	1
16668	a	N	TR	0	0	0	1
16669	a	N	TR	0	0	0	1
16670	a	N	TR	0	0	0	1
16671	a	N	TR	0	0	0	1
16672	a	N	TR	0	0	0	1
16673	a	N	TR	0	0	0	1
16674	a	N	TR	0	0	0	1
16675	a	N	TR	0	0	0	1
16676	a	N	TR	0	0	0	1
16677	a	N	TR	0	0	0	1
16678	a	N	TR	0	0	0	1
16679	a	N	TR	0	0	0	1
16680	a	N	TR	0	0	0	1
16681	a	N	TR	0	0	0	1
16682	a	N	TR	0	0	0	1
16683	a	N	TR	0	0	0	1
16684	a	N	TR	0	0	0	1
16685	a	N	TR	0	0	0	1
16686	a	N	TR	0	0	0	1
16687	a	N	TR	0	0	0	1
16688	a	N	TR	0	0	0	1
16689	a	N	XX	0	0	0	1
16690	a	N	TR	0	0	0	1
16691	a	N	TR	0	0	0	1
16692	a	N	TR	0	0	0	1
16693	a	N	TR	0	0	0	1
16694	a	N	TR	0	0	0	1
16695	a	N	TR	0	0	0	1
16696	a	N	TR	0	0	0	1
16697	a	N	TR	0	0	0	1
16698	a	N	TR	0	0	0	1
16699	a	N	TR	0	0	0	1
16700	a	N	TR	0	0	0	1
16701	a	N	TR	0	0	0	1
16702	a	N	TR	0	0	0	1
16703	a	N	TR	0	0	0	1
16704	a	N	TR	0	0	0	1
16705	a	N	TR	0	0	0	1
16706	a	N	TR	0	0	0	1
16707	a	N	TR	0	0	0	1
16708	a	N	TR	0	0	0	1
16709	a	N	TR	0	0	0	1
16710	a	N	XX	0	0	0	1
16711	a	N	TR	0	0	0	1
16712	a	N	TR	0	0	0	1
16713	a	N	TR	0	0	0	1
16714	a	N	TR	0	0	0	1
16715	a	N	TR	0	0	0	1
16716	a	N	TR	0	0	0	1
16717	a	N	TR	0	0	0	1
16718	a	N	XX	0	0	0	118
16719	a	N	TR	0	0	0	1
16720	a	N	TR	0	0	0	1
16721	a	N	TR	0	0	0	1
16722	a	N	TR	0	0	0	1
16723	a	N	TR	0	0	0	1
16724	a	N	TR	0	0	0	1
16725	a	N	TR	0	0	0	1
16726	a	N	TR	0	0	0	1
16727	a	N	TR	0	0	0	1
16728	a	N	TR	0	0	0	1
16729	a	N	TR	0	0	0	1
16730	a	N	TR	0	0	0	1
16731	a	N	TR	0	0	0	1
16732	a	N	TR	0	0	0	1
16733	a	N	TR	0	0	0	1
16734	a	N	TR	0	0	0	1
16735	a	N	TR	0	0	0	1
16736	a	N	TR	0	0	0	1
16737	a	N	TR	0	0	0	1
16738	a	N	TR	0	0	0	1
16739	a	N	TR	0	0	0	1
16740	a	N	TR	0	0	0	1
16741	a	N	TR	0	0	0	1
16742	a	N	TR	0	0	0	1
16743	a	N	TR	0	0	0	1
16744	a	N	TR	0	0	0	1
16745	a	N	XX	0	0	0	1
16746	a	N	XX	0	0	0	1
16747	a	N	TR	0	0	0	1
16748	a	N	TR	0	0	0	1
16749	a	N	TR	0	0	0	1
16750	a	N	TR	0	0	0	1
16751	a	N	TR	0	0	0	1
16752	a	N	TR	0	0	0	1
16753	a	N	TR	0	0	0	1
16754	a	N	TR	0	0	0	1
16755	a	N	TR	0	0	0	1
16756	a	N	TR	0	0	0	1
16757	a	N	TR	0	0	0	1
16758	a	N	TR	0	0	0	1
16759	a	N	TR	0	0	0	1
16760	a	N	TR	0	0	0	1
16761	a	N	TR	0	0	0	1
16762	a	N	TR	0	0	0	1
16763	a	N	TR	0	0	0	1
16764	a	N	TR	0	0	0	1
16765	a	N	TR	0	0	0	1
16766	a	N	XX	0	0	0	1
16767	a	N	TR	0	0	0	1
16768	a	N	TR	0	0	0	1
16769	a	N	TR	0	0	0	1
16770	a	N	TR	0	0	0	1
16771	a	N	TR	0	0	0	1
16772	a	N	TR	0	0	0	1
16773	a	N	TR	0	0	0	1
16774	a	N	TR	0	0	0	1
16775	a	N	TR	0	0	0	1
16776	a	N	TR	0	0	0	1
16777	a	N	TR	0	0	0	1
16778	a	N	TR	0	0	0	1
16779	a	N	TR	0	0	0	1
16780	a	N	TR	0	0	0	1
16781	a	N	TR	0	0	0	1
16782	a	N	TR	0	0	0	1
16783	a	N	TR	0	0	0	1
16784	a	N	TR	0	0	0	1
16785	a	N	TR	0	0	0	1
16786	a	N	TR	0	0	0	1
16787	a	N	TR	0	0	0	1
16788	a	N	TR	0	0	0	1
16789	a	N	TR	0	0	0	1
16790	a	N	TR	0	0	0	1
16791	a	N	TR	0	0	0	1
16792	a	N	TR	0	0	0	1
16793	a	N	TR	0	0	0	1
16794	a	N	TR	0	0	0	1
16795	a	N	XX	0	0	0	73
16796	a	N	TR	0	0	0	1
16797	a	N	TR	0	0	0	1
16798	a	N	TR	0	0	0	1
